COBERTURA,ANIO,MES,GRUPO_PRODUCTO,PRODUCTO,UNIDAD_MEDIDA,VOLUMEN,VALOR,INDICE,ESTATUS
Nacional,2014,Marzo,Metales y Minerales Siderúrgicos,Pellets de fierro,Toneladas,635424.0,825416.205,98.694,Cifras Definitivas.
Nacional,2014,Marzo,Metales y Minerales Siderúrgicos,Manganeso,Toneladas,21926.0,61145.796,154.856,Cifras Definitivas.
Nacional,2014,Marzo,Minerales No Metálicos,Azufre,Toneladas,88749.0,97613.885,102.294,Cifras Definitivas.
Nacional,2014,Marzo,Minerales No Metálicos,Grafito,Toneladas,628.0,2101.172,104.247,Cifras Definitivas.
Nacional,2014,Marzo,Minerales No Metálicos,Barita,Toneladas,11954.0,15485.869,102.415,Cifras Definitivas.
Nacional,2014,Marzo,Minerales No Metálicos,Dolomita,Toneladas,797106.0,92334.368,775.148,Cifras Definitivas.
Nacional,2014,Marzo,Minerales No Metálicos,Fluorita,Toneladas,92833.0,231113.602,105.328,Cifras Definitivas.
Nacional,2014,Marzo,Minerales No Metálicos,Caolin,Toneladas,30666.0,86113.041,432.464,Cifras Definitivas.
Nacional,2014,Marzo,Minerales No Metálicos,Arena Silica,Toneladas,214020.0,102187.915,92.413,Cifras Definitivas.
Nacional,2014,Marzo,Minerales No Metálicos,Yeso,Toneladas,458807.0,52437.511,107.216,Cifras Definitivas.
Nacional,2014,Marzo,Minerales No Metálicos,Fosforita,Toneladas,170799.0,119691.84,203.974,Cifras Definitivas.
Nacional,2014,Marzo,Minerales No Metálicos,Wollastonita,Toneladas,3455.0,8664.874,88.507,Cifras Definitivas.
Nacional,2014,Marzo,Minerales No Metálicos,Celestita,Toneladas,6918.0,4887.276,280.261,Cifras Definitivas.
Nacional,2014,Marzo,Minerales No Metálicos,Feldespato,Toneladas,13177.0,8023.383,35.492,Cifras Definitivas.
Nacional,2014,Marzo,Minerales No Metálicos,Sal,Toneladas,793422.0,185517.139,108.087,Cifras Definitivas.
Nacional,2014,Marzo,Minerales No Metálicos,Diatomita,Toneladas,6186.0,21660.1,57.752,Cifras Definitivas.
Nacional,2014,Marzo,Minerales No Metálicos,Sulfato de Sodio,Toneladas,55000.0,129489.855,106.796,Cifras Definitivas.
Nacional,2014,Marzo,Minerales No Metálicos,Sulfato de Magnesio,Toneladas,4450.0,11805.503,124.033,Cifras Definitivas.
Nacional,2014,Abril,Metales Preciosos,Oro,Kilogramos,7725.9,4215134.154,184.08,Cifras Definitivas.
Nacional,2014,Abril,Metales Preciosos,Plata,Kilogramos,384741.0,3190606.658,173.045,Cifras Definitivas.
Nacional,2014,Abril,Metales Industriales No Ferrosos,Plomo,Toneladas,14453.0,394023.816,172.188,Cifras Definitivas.
Nacional,2014,Abril,Metales Industriales No Ferrosos,Cobre,Toneladas,36936.0,3220106.883,165.003,Cifras Definitivas.
Nacional,2014,Abril,Metales Industriales No Ferrosos,Zinc,Toneladas,38058.0,1009976.258,114.948,Cifras Definitivas.
Nacional,2014,Abril,Metales Industriales No Ferrosos,Antimonio,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2014,Abril,Metales Industriales No Ferrosos,Arsenico,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2014,Abril,Metales Industriales No Ferrosos,Bismuto,Toneladas,70.0,20299.765,74.205,Cifras Definitivas.
Nacional,2014,Abril,Metales Industriales No Ferrosos,Estaño,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2014,Abril,Metales Industriales No Ferrosos,Cadmio,Toneladas,116.0,2941.123,89.806,Cifras Definitivas.
Nacional,2014,Abril,Metales Industriales No Ferrosos,Selenio,Toneladas,10.0,7536.2,285.714,Cifras Definitivas.
Nacional,2014,Abril,Metales Industriales No Ferrosos,Molibdeno,Toneladas,1396.0,487506.78,214.439,Cifras Definitivas.
Nacional,2014,Abril,Metales y Minerales Siderúrgicos,Carbon No Coquizable,Toneladas,1086264.0,445194.274,125.137,Cifras Definitivas.
Nacional,2014,Abril,Metales y Minerales Siderúrgicos,Coque,Toneladas,188237.0,871361.811,145.978,Cifras Definitivas.
Nacional,2014,Abril,Metales y Minerales Siderúrgicos,Pellets de fierro,Toneladas,685294.0,890196.273,106.44,Cifras Definitivas.
Nacional,2014,Abril,Metales y Minerales Siderúrgicos,Manganeso,Toneladas,21547.0,56995.37,152.179,Cifras Definitivas.
Nacional,2014,Abril,Minerales No Metálicos,Azufre,Toneladas,88770.0,70327.555,102.318,Cifras Definitivas.
Nacional,2014,Abril,Minerales No Metálicos,Grafito,Toneladas,490.0,1343.747,81.339,Cifras Definitivas.
Nacional,2014,Abril,Minerales No Metálicos,Barita,Toneladas,11106.0,14576.625,95.149,Cifras Definitivas.
Nacional,2014,Abril,Minerales No Metálicos,Dolomita,Toneladas,796224.0,97015.913,774.29,Cifras Definitivas.
Nacional,2014,Abril,Minerales No Metálicos,Fluorita,Toneladas,94315.0,232684.631,107.009,Cifras Definitivas.
Nacional,2014,Abril,Minerales No Metálicos,Caolin,Toneladas,30378.0,85904.579,428.402,Cifras Definitivas.
Nacional,2014,Abril,Minerales No Metálicos,Arena Silica,Toneladas,208511.0,99390.521,90.035,Cifras Definitivas.
Nacional,2014,Abril,Minerales No Metálicos,Yeso,Toneladas,401257.0,44151.11,93.767,Cifras Definitivas.
Nacional,2014,Abril,Minerales No Metálicos,Fosforita,Toneladas,133586.0,92480.92,158.64,Cifras Definitivas.
Nacional,2014,Abril,Minerales No Metálicos,Wollastonita,Toneladas,4424.0,14803.885,113.329,Cifras Definitivas.
Nacional,2014,Abril,Minerales No Metálicos,Celestita,Toneladas,7051.0,4971.59,285.649,Cifras Definitivas.
Nacional,2014,Abril,Minerales No Metálicos,Feldespato,Toneladas,11773.0,6954.511,31.71,Cifras Definitivas.
Nacional,2014,Abril,Minerales No Metálicos,Sal,Toneladas,808387.0,185457.72,110.126,Cifras Definitivas.
Nacional,2014,Abril,Minerales No Metálicos,Diatomita,Toneladas,6753.0,23748.944,63.045,Cifras Definitivas.
Nacional,2014,Abril,Minerales No Metálicos,Sulfato de Sodio,Toneladas,52500.0,122812.253,101.942,Cifras Definitivas.
Nacional,2014,Abril,Minerales No Metálicos,Sulfato de Magnesio,Toneladas,4400.0,11583.695,122.64,Cifras Definitivas.
Nacional,2014,Mayo,Metales Preciosos,Oro,Kilogramos,7712.2,4133499.302,183.747,Cifras Definitivas.
Nacional,2014,Mayo,Metales Preciosos,Plata,Kilogramos,401060.0,3226159.232,180.385,Cifras Definitivas.
Nacional,2014,Mayo,Metales Industriales No Ferrosos,Plomo,Toneladas,16284.0,441755.274,194.001,Cifras Definitivas.
Nacional,2014,Mayo,Metales Industriales No Ferrosos,Cobre,Toneladas,39764.0,3540879.332,177.637,Cifras Definitivas.
Nacional,2014,Mayo,Metales Industriales No Ferrosos,Zinc,Toneladas,38941.0,1037835.454,117.615,Cifras Definitivas.
Nacional,2014,Mayo,Metales Industriales No Ferrosos,Antimonio,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2014,Mayo,Metales Industriales No Ferrosos,Arsenico,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2014,Mayo,Metales Industriales No Ferrosos,Bismuto,Toneladas,80.0,23003.212,84.806,Cifras Definitivas.
Nacional,2014,Mayo,Metales Industriales No Ferrosos,Estaño,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2014,Mayo,Metales Industriales No Ferrosos,Cadmio,Toneladas,135.0,3387.894,104.516,Cifras Definitivas.
Nacional,2014,Mayo,Metales Industriales No Ferrosos,Selenio,Toneladas,9.0,6673.782,257.143,Cifras Definitivas.
Nacional,2014,Mayo,Metales Industriales No Ferrosos,Molibdeno,Toneladas,1358.0,539087.357,208.602,Cifras Definitivas.
Nacional,2014,Mayo,Metales y Minerales Siderúrgicos,Carbon No Coquizable,Toneladas,1118493.0,399365.834,128.857,Cifras Definitivas.
Nacional,2014,Mayo,Metales y Minerales Siderúrgicos,Coque,Toneladas,195362.0,899271.408,151.503,Cifras Definitivas.
Nacional,2014,Mayo,Metales y Minerales Siderúrgicos,Pellets de fierro,Toneladas,716827.0,931158.118,111.338,Cifras Definitivas.
Nacional,2014,Mayo,Metales y Minerales Siderúrgicos,Manganeso,Toneladas,21576.0,53419.206,152.384,Cifras Definitivas.
Nacional,2014,Mayo,Minerales No Metálicos,Azufre,Toneladas,80647.0,81539.511,92.956,Cifras Definitivas.
Nacional,2014,Mayo,Minerales No Metálicos,Grafito,Toneladas,1078.0,3015.962,178.946,Cifras Definitivas.
Nacional,2014,Mayo,Minerales No Metálicos,Barita,Toneladas,10445.0,14462.304,89.486,Cifras Definitivas.
Nacional,2014,Mayo,Minerales No Metálicos,Dolomita,Toneladas,697243.0,84424.274,678.036,Cifras Definitivas.
Nacional,2014,Mayo,Minerales No Metálicos,Fluorita,Toneladas,94093.0,235631.454,106.757,Cifras Definitivas.
Nacional,2014,Mayo,Minerales No Metálicos,Caolin,Toneladas,30966.0,77579.027,436.694,Cifras Definitivas.
Nacional,2014,Mayo,Minerales No Metálicos,Arena Silica,Toneladas,211262.0,100662.118,91.223,Cifras Definitivas.
Nacional,2014,Mayo,Minerales No Metálicos,Yeso,Toneladas,510882.0,54712.908,119.385,Cifras Definitivas.
Nacional,2014,Mayo,Minerales No Metálicos,Fosforita,Toneladas,129092.0,110374.435,152.833,Cifras Definitivas.
Nacional,2014,Mayo,Minerales No Metálicos,Wollastonita,Toneladas,5381.0,13389.08,137.845,Cifras Definitivas.
Nacional,2014,Mayo,Minerales No Metálicos,Celestita,Toneladas,6931.0,4813.004,280.787,Cifras Definitivas.
Nacional,2014,Mayo,Minerales No Metálicos,Feldespato,Toneladas,13046.0,7856.301,35.139,Cifras Definitivas.
Nacional,2014,Mayo,Minerales No Metálicos,Sal,Toneladas,920835.0,208516.64,125.444,Cifras Definitivas.
Nacional,2014,Mayo,Minerales No Metálicos,Diatomita,Toneladas,6393.0,24392.581,59.684,Cifras Definitivas.
Nacional,2014,Mayo,Minerales No Metálicos,Sulfato de Sodio,Toneladas,54500.0,125179.197,105.825,Cifras Definitivas.
Nacional,2014,Mayo,Minerales No Metálicos,Sulfato de Magnesio,Toneladas,4200.0,10983.857,117.065,Cifras Definitivas.
Nacional,2014,Junio,Metales Preciosos,Oro,Kilogramos,9208.9,4919546.177,219.414,Cifras Definitivas.
Nacional,2014,Junio,Metales Preciosos,Plata,Kilogramos,417198.0,3466135.769,187.643,Cifras Definitivas.
Nacional,2014,Junio,Metales Industriales No Ferrosos,Plomo,Toneladas,16570.0,452741.568,197.409,Cifras Definitivas.
Nacional,2014,Junio,Metales Industriales No Ferrosos,Cobre,Toneladas,40543.0,3584634.929,181.117,Cifras Definitivas.
Nacional,2014,Junio,Metales Industriales No Ferrosos,Zinc,Toneladas,38641.0,1067580.629,116.709,Cifras Definitivas.
Nacional,2014,Junio,Metales Industriales No Ferrosos,Antimonio,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2014,Junio,Metales Industriales No Ferrosos,Arsenico,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2014,Junio,Metales Industriales No Ferrosos,Bismuto,Toneladas,60.0,17252.409,63.604,Cifras Definitivas.
Nacional,2014,Junio,Metales Industriales No Ferrosos,Estaño,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2014,Junio,Metales Industriales No Ferrosos,Cadmio,Toneladas,119.0,2986.44,92.129,Cifras Definitivas.
Nacional,2014,Junio,Metales Industriales No Ferrosos,Selenio,Toneladas,8.0,5825.59,228.571,Cifras Definitivas.
Nacional,2014,Junio,Metales Industriales No Ferrosos,Molibdeno,Toneladas,1300.0,533154.221,199.693,Cifras Definitivas.
Nacional,2014,Junio,Metales y Minerales Siderúrgicos,Carbon No Coquizable,Toneladas,1125298.0,402447.197,129.614,Cifras Definitivas.
Nacional,2014,Junio,Metales y Minerales Siderúrgicos,Coque,Toneladas,184165.0,843723.17,142.82,Cifras Definitivas.
Nacional,2014,Junio,Metales y Minerales Siderúrgicos,Pellets de fierro,Toneladas,546224.0,709545.222,84.84,Cifras Definitivas.
Nacional,2014,Junio,Metales y Minerales Siderúrgicos,Manganeso,Toneladas,21272.0,52890.585,150.237,Cifras Definitivas.
Nacional,2014,Junio,Minerales No Metálicos,Azufre,Toneladas,82343.0,92724.821,94.91,Cifras Definitivas.
Nacional,2014,Junio,Minerales No Metálicos,Grafito,Toneladas,688.0,1816.318,114.207,Cifras Definitivas.
Nacional,2014,Junio,Minerales No Metálicos,Barita,Toneladas,8841.0,14093.535,75.744,Cifras Definitivas.
Nacional,2014,Junio,Minerales No Metálicos,Dolomita,Toneladas,693858.0,82275.6,674.744,Cifras Definitivas.
Nacional,2014,Junio,Minerales No Metálicos,Fluorita,Toneladas,94199.0,235529.999,106.877,Cifras Definitivas.
Nacional,2014,Junio,Minerales No Metálicos,Caolin,Toneladas,30511.0,100429.702,430.278,Cifras Definitivas.
Nacional,2014,Junio,Minerales No Metálicos,Arena Silica,Toneladas,210207.0,101148.666,90.767,Cifras Definitivas.
Nacional,2014,Junio,Minerales No Metálicos,Yeso,Toneladas,444374.0,50497.328,103.843,Cifras Definitivas.
Nacional,2014,Junio,Minerales No Metálicos,Fosforita,Toneladas,140918.0,121827.698,168.421,Cifras Definitivas.
Nacional,2014,Junio,Minerales No Metálicos,Wollastonita,Toneladas,4905.0,12179.586,125.651,Cifras Definitivas.
Nacional,2014,Junio,Minerales No Metálicos,Celestita,Toneladas,9677.0,6774.229,392.033,Cifras Definitivas.
Nacional,2014,Junio,Minerales No Metálicos,Feldespato,Toneladas,12983.0,7705.631,34.97,Cifras Definitivas.
Nacional,2014,Junio,Minerales No Metálicos,Sal,Toneladas,927658.0,211374.297,126.374,Cifras Definitivas.
Nacional,2014,Junio,Minerales No Metálicos,Diatomita,Toneladas,8030.0,29811.295,74.967,Cifras Definitivas.
Nacional,2014,Junio,Minerales No Metálicos,Sulfato de Sodio,Toneladas,52000.0,122468.528,100.971,Cifras Definitivas.
Nacional,2014,Junio,Minerales No Metálicos,Sulfato de Magnesio,Toneladas,4200.0,11231.258,117.065,Cifras Definitivas.
Nacional,2014,Julio,Metales Preciosos,Oro,Kilogramos,8192.9,4480729.768,195.207,Cifras Definitivas.
Nacional,2014,Julio,Metales Preciosos,Plata,Kilogramos,386086.0,3370851.645,173.65,Cifras Definitivas.
Nacional,2014,Julio,Metales Industriales No Ferrosos,Plomo,Toneladas,16478.0,468235.53,196.313,Cifras Definitivas.
Nacional,2014,Julio,Metales Industriales No Ferrosos,Cobre,Toneladas,37587.0,3465922.89,167.912,Cifras Definitivas.
Nacional,2014,Julio,Metales Industriales No Ferrosos,Zinc,Toneladas,36607.0,1098050.731,110.566,Cifras Definitivas.
Nacional,2014,Julio,Metales Industriales No Ferrosos,Antimonio,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2014,Julio,Metales Industriales No Ferrosos,Arsenico,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2014,Julio,Metales Industriales No Ferrosos,Bismuto,Toneladas,80.0,23950.076,84.806,Cifras Definitivas.
Nacional,2014,Julio,Metales Industriales No Ferrosos,Estaño,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2014,Julio,Metales Industriales No Ferrosos,Cadmio,Toneladas,119.0,3002.75,92.129,Cifras Definitivas.
Nacional,2014,Julio,Metales Industriales No Ferrosos,Selenio,Toneladas,8.0,5503.182,228.571,Cifras Definitivas.
Nacional,2014,Julio,Metales Industriales No Ferrosos,Molibdeno,Toneladas,1151.0,425346.213,176.805,Cifras Definitivas.
Nacional,2014,Julio,Metales y Minerales Siderúrgicos,Carbon No Coquizable,Toneladas,1171473.0,418960.861,134.954,Cifras Definitivas.
Nacional,2014,Julio,Metales y Minerales Siderúrgicos,Coque,Toneladas,188773.0,905884.363,146.393,Cifras Definitivas.
Nacional,2014,Julio,Metales y Minerales Siderúrgicos,Pellets de fierro,Toneladas,631966.0,820923.281,98.157,Cifras Definitivas.
Nacional,2014,Julio,Metales y Minerales Siderúrgicos,Manganeso,Toneladas,21315.0,52951.086,150.54,Cifras Definitivas.
Nacional,2014,Julio,Minerales No Metálicos,Azufre,Toneladas,87046.0,101231.797,100.331,Cifras Definitivas.
Nacional,2014,Julio,Minerales No Metálicos,Grafito,Toneladas,820.0,2293.991,136.118,Cifras Definitivas.
Nacional,2014,Julio,Minerales No Metálicos,Barita,Toneladas,9984.0,15768.68,85.537,Cifras Definitivas.
Nacional,2014,Julio,Minerales No Metálicos,Dolomita,Toneladas,652230.0,76423.094,634.263,Cifras Definitivas.
Nacional,2014,Julio,Minerales No Metálicos,Fluorita,Toneladas,93950.0,245459.971,106.595,Cifras Definitivas.
Nacional,2014,Julio,Minerales No Metálicos,Caolin,Toneladas,29876.0,90366.923,421.323,Cifras Definitivas.
Nacional,2014,Julio,Minerales No Metálicos,Arena Silica,Toneladas,214019.0,104254.861,92.413,Cifras Definitivas.
Nacional,2014,Julio,Minerales No Metálicos,Yeso,Toneladas,494084.0,55966.871,115.459,Cifras Definitivas.
Nacional,2014,Julio,Minerales No Metálicos,Fosforita,Toneladas,152385.0,131804.034,181.402,Cifras Definitivas.
Nacional,2014,Julio,Minerales No Metálicos,Wollastonita,Toneladas,5796.0,12492.206,148.476,Cifras Definitivas.
Nacional,2014,Julio,Minerales No Metálicos,Celestita,Toneladas,8078.0,5760.923,327.254,Cifras Definitivas.
Nacional,2014,Julio,Minerales No Metálicos,Feldespato,Toneladas,11631.0,6746.236,31.328,Cifras Definitivas.
Nacional,2014,Julio,Minerales No Metálicos,Sal,Toneladas,983679.0,223863.699,134.005,Cifras Definitivas.
Nacional,2014,Julio,Minerales No Metálicos,Diatomita,Toneladas,8198.0,30404.382,76.536,Cifras Definitivas.
Nacional,2014,Julio,Minerales No Metálicos,Sulfato de Sodio,Toneladas,54000.0,125036.568,104.854,Cifras Definitivas.
Nacional,2014,Julio,Minerales No Metálicos,Sulfato de Magnesio,Toneladas,3600.0,9493.02,100.341,Cifras Definitivas.
Nacional,2014,Agosto,Metales Preciosos,Oro,Kilogramos,7837.8,4290917.92,186.749,Cifras Definitivas.
Nacional,2014,Agosto,Metales Preciosos,Plata,Kilogramos,361535.0,3016093.003,162.608,Cifras Definitivas.
Nacional,2014,Agosto,Metales Industriales No Ferrosos,Plomo,Toneladas,16610.0,488439.467,197.885,Cifras Definitivas.
Nacional,2014,Agosto,Metales Industriales No Ferrosos,Cobre,Toneladas,37489.0,3450555.936,167.474,Cifras Definitivas.
Nacional,2014,Agosto,Metales Industriales No Ferrosos,Zinc,Toneladas,36521.0,1118417.595,110.306,Cifras Definitivas.
Nacional,2014,Agosto,Metales Industriales No Ferrosos,Antimonio,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2014,Agosto,Metales Industriales No Ferrosos,Arsenico,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2014,Agosto,Metales Industriales No Ferrosos,Bismuto,Toneladas,90.0,29537.883,95.406,Cifras Definitivas.
Nacional,2014,Agosto,Metales Industriales No Ferrosos,Estaño,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2014,Agosto,Metales Industriales No Ferrosos,Cadmio,Toneladas,114.0,2904.631,88.258,Cifras Definitivas.
Nacional,2014,Agosto,Metales Industriales No Ferrosos,Selenio,Toneladas,12.0,8342.01,342.857,Cifras Definitivas.
Nacional,2014,Agosto,Metales Industriales No Ferrosos,Molibdeno,Toneladas,1254.0,472340.24,192.627,Cifras Definitivas.
Nacional,2014,Agosto,Metales y Minerales Siderúrgicos,Carbon No Coquizable,Toneladas,1117329.0,480582.318,128.697,Cifras Definitivas.
Nacional,2014,Agosto,Metales y Minerales Siderúrgicos,Coque,Toneladas,184017.0,894270.733,142.705,Cifras Definitivas.
Nacional,2014,Agosto,Metales y Minerales Siderúrgicos,Pellets de fierro,Toneladas,672477.0,873548.215,104.449,Cifras Definitivas.
Nacional,2014,Agosto,Metales y Minerales Siderúrgicos,Manganeso,Toneladas,14204.0,35743.655,100.318,Cifras Definitivas.
Nacional,2014,Agosto,Minerales No Metálicos,Azufre,Toneladas,76177.0,63153.935,87.803,Cifras Definitivas.
Nacional,2014,Agosto,Minerales No Metálicos,Grafito,Toneladas,882.0,2577.822,146.41,Cifras Definitivas.
Nacional,2014,Agosto,Minerales No Metálicos,Barita,Toneladas,14030.0,22497.105,120.2,Cifras Definitivas.
Nacional,2014,Agosto,Minerales No Metálicos,Dolomita,Toneladas,657475.0,77785.21,639.363,Cifras Definitivas.
Nacional,2014,Agosto,Minerales No Metálicos,Fluorita,Toneladas,92759.0,243692.827,105.244,Cifras Definitivas.
Nacional,2014,Agosto,Minerales No Metálicos,Caolin,Toneladas,30370.0,68047.235,428.289,Cifras Definitivas.
Nacional,2014,Agosto,Minerales No Metálicos,Arena Silica,Toneladas,212765.0,105052.719,91.872,Cifras Definitivas.
Nacional,2014,Agosto,Minerales No Metálicos,Yeso,Toneladas,526432.0,56728.312,123.018,Cifras Definitivas.
Nacional,2014,Agosto,Minerales No Metálicos,Fosforita,Toneladas,156592.0,159429.604,184.809,Cifras Definitivas.
Nacional,2014,Agosto,Minerales No Metálicos,Wollastonita,Toneladas,4067.0,9718.41,104.184,Cifras Definitivas.
Nacional,2014,Agosto,Minerales No Metálicos,Celestita,Toneladas,4924.0,3477.171,199.48,Cifras Definitivas.
Nacional,2014,Agosto,Minerales No Metálicos,Feldespato,Toneladas,13034.0,7617.656,35.107,Cifras Definitivas.
Nacional,2014,Agosto,Minerales No Metálicos,Sal,Toneladas,901562.0,207654.071,122.819,Cifras Definitivas.
Nacional,2014,Agosto,Minerales No Metálicos,Diatomita,Toneladas,8341.0,31035.768,77.871,Cifras Definitivas.
